Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
233 ,1203 ,-1362 ,250 ,0 ,10 ,1 ,10 ,
234 ,1223 ,-1362 ,250 ,0 ,10 ,1 ,10 ,
235 ,1243 ,-1362 ,250 ,0 ,10 ,1 ,10 ,
236 ,1264 ,-1362 ,250 ,0 ,10 ,1 ,10 ,
237 ,1284 ,-1362 ,250 ,0 ,10 ,1 ,10 ,
238 ,1304 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
239 ,1324 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
240 ,1345 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
241 ,1365 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
242 ,1385 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
243 ,1405 ,-1362 ,250 ,0 ,10 ,0 ,10 ,
244 ,-214 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
245 ,-194 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
246 ,-173 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
247 ,-153 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
248 ,-133 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
249 ,-113 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
250 ,-92 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
251 ,-72 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
252 ,-52 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
253 ,-32 ,-1342 ,250 ,-1 ,10 ,0 ,10 ,
254 ,-11 ,-1342 ,250 ,-1 ,10 ,0 ,10 ,
255 ,9 ,-1342 ,250 ,-1 ,10 ,0 ,10 ,
256 ,29 ,-1342 ,250 ,-1 ,10 ,0 ,10 ,
257 ,49 ,-1342 ,250 ,-1 ,10 ,0 ,10 ,
258 ,70 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
259 ,90 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
260 ,110 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
261 ,130 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
262 ,150 ,-1342 ,250 ,0 ,10 ,0 ,10 ,
263 ,171 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
264 ,191 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
265 ,211 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
266 ,231 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
267 ,252 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
268 ,272 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
269 ,292 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
270 ,312 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
271 ,333 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
272 ,353 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
273 ,373 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
274 ,393 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
275 ,414 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
276 ,434 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
277 ,454 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
278 ,474 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
279 ,495 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
280 ,515 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
281 ,535 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
282 ,555 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
283 ,575 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
284 ,596 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
285 ,616 ,-1342 ,250 ,0 ,10 ,1 ,10 ,
286 ,636 ,-1342 ,250 ,-1 ,10 ,1 ,11 ,
287 ,656 ,-1342 ,250 ,-1 ,10 ,1 ,11 ,
