Length Units,meter,,,,,,,
length Units,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1803 ,191 ,-962 ,0 ,-2 ,8 ,0 ,8 ,
1804 ,211 ,-962 ,0 ,-2 ,8 ,0 ,8 ,
1805 ,231 ,-962 ,0 ,-2 ,9 ,0 ,9 ,
1806 ,252 ,-962 ,0 ,-2 ,10 ,0 ,10 ,
1807 ,272 ,-962 ,0 ,-2 ,10 ,0 ,10 ,
1808 ,292 ,-962 ,0 ,-2 ,10 ,0 ,10 ,
1809 ,312 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1810 ,333 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1811 ,353 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1812 ,373 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1813 ,393 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1814 ,414 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1815 ,434 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1816 ,454 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1817 ,474 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1818 ,495 ,-962 ,0 ,-1 ,10 ,0 ,11 ,
1819 ,515 ,-962 ,0 ,-1 ,10 ,0 ,10 ,
1820 ,535 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1821 ,555 ,-962 ,0 ,-1 ,11 ,0 ,11 ,
1822 ,575 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1823 ,596 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1824 ,616 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1825 ,636 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1826 ,656 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1827 ,677 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1828 ,697 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1829 ,717 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1830 ,737 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1831 ,758 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1832 ,778 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1833 ,798 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1834 ,818 ,-962 ,0 ,0 ,11 ,0 ,11 ,
1835 ,839 ,-962 ,0 ,0 ,10 ,0 ,10 ,
1836 ,859 ,-962 ,0 ,0 ,10 ,0 ,10 ,
1837 ,879 ,-962 ,0 ,0 ,9 ,0 ,9 ,
1838 ,899 ,-962 ,0 ,0 ,9 ,0 ,9 ,
1839 ,920 ,-962 ,0 ,0 ,9 ,0 ,9 ,
1840 ,940 ,-962 ,0 ,0 ,9 ,0 ,9 ,
1841 ,960 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1842 ,980 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1843 ,1001 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1844 ,1021 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1845 ,1041 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1846 ,1061 ,-962 ,0 ,1 ,9 ,0 ,9 ,
1847 ,1081 ,-962 ,0 ,1 ,10 ,0 ,10 ,
1848 ,1102 ,-962 ,0 ,1 ,10 ,0 ,10 ,
1849 ,1122 ,-962 ,0 ,2 ,9 ,0 ,10 ,
1850 ,1142 ,-962 ,0 ,2 ,9 ,0 ,9 ,
1851 ,1162 ,-962 ,0 ,2 ,8 ,0 ,8 ,
1852 ,1183 ,-962 ,0 ,2 ,7 ,0 ,7 ,
1853 ,1203 ,-962 ,0 ,2 ,7 ,0 ,7 ,
1854 ,1223 ,-962 ,0 ,2 ,7 ,0 ,7 ,
1855 ,1243 ,-962 ,0 ,2 ,7 ,0 ,7 ,
1856 ,1264 ,-962 ,0 ,2 ,7 ,0 ,7 ,
1857 ,1284 ,-962 ,0 ,3 ,8 ,1 ,9 ,
1858 ,1304 ,-962 ,0 ,2 ,10 ,2 ,11 ,
1859 ,1324 ,-962 ,0 ,1 ,12 ,2 ,12 ,
1860 ,1345 ,-962 ,0 ,1 ,13 ,1 ,13 ,
1861 ,1365 ,-962 ,0 ,1 ,14 ,1 ,14 ,
1862 ,1385 ,-962 ,0 ,0 ,14 ,0 ,14 ,
1863 ,1405 ,-962 ,0 ,0 ,14 ,0 ,14 ,
1864 ,-214 ,-942 ,0 ,0 ,13 ,0 ,13 ,
1865 ,-194 ,-942 ,0 ,0 ,13 ,0 ,13 ,
1866 ,-173 ,-942 ,0 ,0 ,13 ,0 ,13 ,
1867 ,-153 ,-942 ,0 ,-1 ,14 ,0 ,14 ,
1868 ,-133 ,-942 ,0 ,-1 ,14 ,0 ,14 ,
1869 ,-113 ,-942 ,0 ,-1 ,14 ,0 ,14 ,
1870 ,-92 ,-942 ,0 ,-1 ,14 ,0 ,14 ,
1871 ,-72 ,-942 ,0 ,-1 ,14 ,1 ,14 ,
1872 ,-52 ,-942 ,0 ,-2 ,14 ,1 ,14 ,
1873 ,-32 ,-942 ,0 ,-2 ,13 ,2 ,13 ,
1874 ,-11 ,-942 ,0 ,-3 ,11 ,3 ,12 ,
1875 ,9 ,-942 ,0 ,-4 ,9 ,2 ,10 ,
1876 ,29 ,-942 ,0 ,-3 ,8 ,0 ,9 ,
1877 ,49 ,-942 ,0 ,-3 ,8 ,0 ,9 ,
1878 ,70 ,-942 ,0 ,-3 ,9 ,0 ,9 ,
1879 ,90 ,-942 ,0 ,-3 ,9 ,0 ,9 ,
1880 ,110 ,-942 ,0 ,-3 ,9 ,0 ,9 ,
1881 ,130 ,-942 ,0 ,-3 ,8 ,0 ,9 ,
1882 ,150 ,-942 ,0 ,-2 ,8 ,0 ,8 ,
1883 ,171 ,-942 ,0 ,-2 ,8 ,0 ,8 ,
1884 ,191 ,-942 ,0 ,-2 ,8 ,0 ,8 ,
1885 ,211 ,-942 ,0 ,-2 ,8 ,0 ,8 ,
1886 ,231 ,-942 ,0 ,-2 ,9 ,0 ,9 ,
1887 ,252 ,-942 ,0 ,-2 ,10 ,0 ,10 ,
1888 ,272 ,-942 ,0 ,-2 ,10 ,0 ,10 ,
1889 ,292 ,-942 ,0 ,-2 ,10 ,0 ,10 ,
1890 ,312 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1891 ,333 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1892 ,353 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1893 ,373 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1894 ,393 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1895 ,414 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1896 ,434 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1897 ,454 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1898 ,474 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1899 ,495 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1900 ,515 ,-942 ,0 ,-1 ,10 ,0 ,10 ,
1901 ,535 ,-942 ,0 ,-1 ,11 ,0 ,11 ,
1902 ,555 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1903 ,575 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1904 ,596 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1905 ,616 ,-942 ,0 ,0 ,10 ,0 ,10 ,
1906 ,636 ,-942 ,0 ,0 ,10 ,0 ,10 ,
1907 ,656 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1908 ,677 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1909 ,697 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1910 ,717 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1911 ,737 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1912 ,758 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1913 ,778 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1914 ,798 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1915 ,818 ,-942 ,0 ,0 ,11 ,0 ,11 ,
1916 ,839 ,-942 ,0 ,0 ,10 ,0 ,10 ,
1917 ,859 ,-942 ,0 ,0 ,10 ,0 ,10 ,
1918 ,879 ,-942 ,0 ,0 ,9 ,0 ,9 ,
1919 ,899 ,-942 ,0 ,0 ,9 ,0 ,9 ,
1920 ,920 ,-942 ,0 ,0 ,9 ,0 ,9 ,
1921 ,940 ,-942 ,0 ,0 ,9 ,0 ,9 ,
1922 ,960 ,-942 ,0 ,0 ,9 ,0 ,9 ,
1923 ,980 ,-942 ,0 ,1 ,9 ,0 ,9 ,
1924 ,1001 ,-942 ,0 ,1 ,9 ,0 ,9 ,
1925 ,1021 ,-942 ,0 ,1 ,9 ,0 ,9 ,
1926 ,1041 ,-942 ,0 ,1 ,9 ,0 ,9 ,
1927 ,1061 ,-942 ,0 ,1 ,9 ,0 ,10 ,
1928 ,1081 ,-942 ,0 ,1 ,10 ,0 ,10 ,
1929 ,1102 ,-942 ,0 ,1 ,10 ,0 ,10 ,
1930 ,1122 ,-942 ,0 ,2 ,9 ,0 ,9 ,
1931 ,1142 ,-942 ,0 ,2 ,9 ,0 ,9 ,
1932 ,1162 ,-942 ,0 ,2 ,8 ,0 ,8 ,
1933 ,1183 ,-942 ,0 ,2 ,8 ,0 ,8 ,
1934 ,1203 ,-942 ,0 ,2 ,7 ,0 ,7 ,
1935 ,1223 ,-942 ,0 ,2 ,7 ,0 ,7 ,
1936 ,1243 ,-942 ,0 ,2 ,7 ,0 ,7 ,
1937 ,1264 ,-942 ,0 ,2 ,7 ,0 ,8 ,
1938 ,1284 ,-942 ,0 ,2 ,8 ,1 ,9 ,
1939 ,1304 ,-942 ,0 ,2 ,10 ,2 ,11 ,
1940 ,1324 ,-942 ,0 ,1 ,12 ,2 ,12 ,
1941 ,1345 ,-942 ,0 ,1 ,13 ,1 ,13 ,
1942 ,1365 ,-942 ,0 ,1 ,14 ,1 ,14 ,
1943 ,1385 ,-942 ,0 ,0 ,14 ,1 ,14 ,
1944 ,1405 ,-942 ,0 ,0 ,14 ,0 ,14 ,
1945 ,-214 ,-922 ,0 ,0 ,13 ,0 ,13 ,
1946 ,-194 ,-922 ,0 ,0 ,14 ,0 ,14 ,
1947 ,-173 ,-922 ,0 ,0 ,14 ,0 ,14 ,
1948 ,-153 ,-922 ,0 ,-1 ,14 ,0 ,14 ,
1949 ,-133 ,-922 ,0 ,-1 ,14 ,0 ,14 ,
1950 ,-113 ,-922 ,0 ,-1 ,14 ,0 ,14 ,
1951 ,-92 ,-922 ,0 ,-1 ,14 ,0 ,14 ,
1952 ,-72 ,-922 ,0 ,-1 ,14 ,1 ,14 ,
1953 ,-52 ,-922 ,0 ,-2 ,14 ,1 ,14 ,
1954 ,-32 ,-922 ,0 ,-2 ,13 ,3 ,13 ,
1955 ,-11 ,-922 ,0 ,-3 ,11 ,3 ,12 ,
1956 ,9 ,-922 ,0 ,-4 ,9 ,2 ,10 ,
1957 ,29 ,-922 ,0 ,-3 ,8 ,0 ,9 ,
1958 ,49 ,-922 ,0 ,-3 ,8 ,0 ,9 ,
1959 ,70 ,-922 ,0 ,-3 ,9 ,0 ,9 ,
1960 ,90 ,-922 ,0 ,-3 ,8 ,0 ,9 ,
1961 ,110 ,-922 ,0 ,-3 ,8 ,0 ,9 ,
1962 ,130 ,-922 ,0 ,-3 ,8 ,0 ,9 ,
1963 ,150 ,-922 ,0 ,-2 ,8 ,0 ,8 ,
1964 ,171 ,-922 ,0 ,-2 ,8 ,0 ,8 ,
1965 ,191 ,-922 ,0 ,-2 ,8 ,0 ,8 ,
1966 ,211 ,-922 ,0 ,-2 ,8 ,0 ,8 ,
1967 ,231 ,-922 ,0 ,-2 ,9 ,0 ,9 ,
1968 ,252 ,-922 ,0 ,-2 ,10 ,0 ,10 ,
1969 ,272 ,-922 ,0 ,-2 ,10 ,0 ,10 ,
1970 ,292 ,-922 ,0 ,-2 ,10 ,0 ,10 ,
1971 ,312 ,-922 ,0 ,-1 ,10 ,0 ,10 ,
1972 ,333 ,-922 ,0 ,-1 ,10 ,0 ,10 ,
1973 ,353 ,-922 ,0 ,-1 ,10 ,0 ,10 ,
1974 ,373 ,-922 ,0 ,-1 ,10 ,0 ,10 ,
1975 ,393 ,-922 ,0 ,-1 ,10 ,0 ,10 ,
1976 ,414 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1977 ,434 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1978 ,454 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1979 ,474 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1980 ,495 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1981 ,515 ,-922 ,0 ,-1 ,10 ,0 ,11 ,
1982 ,535 ,-922 ,0 ,-1 ,11 ,0 ,11 ,
1983 ,555 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1984 ,575 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1985 ,596 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1986 ,616 ,-922 ,0 ,0 ,10 ,0 ,10 ,
1987 ,636 ,-922 ,0 ,0 ,10 ,0 ,10 ,
1988 ,656 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1989 ,677 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1990 ,697 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1991 ,717 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1992 ,737 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1993 ,758 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1994 ,778 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1995 ,798 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1996 ,818 ,-922 ,0 ,0 ,11 ,0 ,11 ,
1997 ,839 ,-922 ,0 ,0 ,10 ,0 ,10 ,
1998 ,859 ,-922 ,0 ,0 ,10 ,0 ,10 ,
1999 ,879 ,-922 ,0 ,0 ,9 ,0 ,9 ,
2000 ,899 ,-922 ,0 ,0 ,9 ,0 ,9 ,
2001 ,920 ,-922 ,0 ,0 ,9 ,0 ,9 ,
2002 ,940 ,-922 ,0 ,0 ,9 ,0 ,9 ,
2003 ,960 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2004 ,980 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2005 ,1001 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2006 ,1021 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2007 ,1041 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2008 ,1061 ,-922 ,0 ,1 ,9 ,0 ,10 ,
2009 ,1081 ,-922 ,0 ,1 ,9 ,0 ,9 ,
2010 ,1102 ,-922 ,0 ,1 ,9 ,0 ,10 ,
2011 ,1122 ,-922 ,0 ,2 ,9 ,0 ,9 ,
2012 ,1142 ,-922 ,0 ,2 ,9 ,0 ,9 ,
2013 ,1162 ,-922 ,0 ,2 ,8 ,0 ,8 ,
2014 ,1183 ,-922 ,0 ,2 ,8 ,0 ,8 ,
2015 ,1203 ,-922 ,0 ,2 ,7 ,0 ,8 ,
2016 ,1223 ,-922 ,0 ,2 ,7 ,0 ,7 ,
2017 ,1243 ,-922 ,0 ,2 ,7 ,1 ,7 ,
2018 ,1264 ,-922 ,0 ,3 ,7 ,1 ,8 ,
2019 ,1284 ,-922 ,0 ,2 ,8 ,2 ,9 ,
2020 ,1304 ,-922 ,0 ,2 ,10 ,2 ,11 ,
2021 ,1324 ,-922 ,0 ,1 ,12 ,2 ,12 ,
2022 ,1345 ,-922 ,0 ,1 ,13 ,2 ,13 ,
2023 ,1365 ,-922 ,0 ,1 ,14 ,1 ,14 ,
2024 ,1385 ,-922 ,0 ,0 ,14 ,1 ,14 ,
2025 ,1405 ,-922 ,0 ,0 ,14 ,0 ,14 ,
2026 ,-214 ,-902 ,0 ,0 ,14 ,0 ,14 ,
2027 ,-194 ,-902 ,0 ,0 ,14 ,0 ,14 ,
2028 ,-173 ,-902 ,0 ,0 ,14 ,0 ,14 ,
2029 ,-153 ,-902 ,0 ,-1 ,14 ,0 ,14 ,
2030 ,-133 ,-902 ,0 ,-1 ,14 ,0 ,14 ,
2031 ,-113 ,-902 ,0 ,-1 ,14 ,0 ,14 ,
2032 ,-92 ,-902 ,0 ,-1 ,14 ,1 ,14 ,
2033 ,-72 ,-902 ,0 ,-1 ,14 ,1 ,14 ,
2034 ,-52 ,-902 ,0 ,-2 ,14 ,2 ,14 ,
2035 ,-32 ,-902 ,0 ,-2 ,12 ,3 ,13 ,
2036 ,-11 ,-902 ,0 ,-3 ,10 ,3 ,11 ,
2037 ,9 ,-902 ,0 ,-4 ,8 ,1 ,9 ,
2038 ,29 ,-902 ,0 ,-3 ,8 ,0 ,9 ,
2039 ,49 ,-902 ,0 ,-3 ,8 ,0 ,9 ,
2040 ,70 ,-902 ,0 ,-3 ,8 ,0 ,9 ,
2041 ,90 ,-902 ,0 ,-3 ,8 ,0 ,9 ,
2042 ,110 ,-902 ,0 ,-3 ,8 ,0 ,9 ,
2043 ,130 ,-902 ,0 ,-3 ,8 ,0 ,8 ,
2044 ,150 ,-902 ,0 ,-2 ,8 ,0 ,8 ,
2045 ,171 ,-902 ,0 ,-2 ,8 ,0 ,8 ,
2046 ,191 ,-902 ,0 ,-2 ,8 ,0 ,8 ,
2047 ,211 ,-902 ,0 ,-2 ,8 ,0 ,8 ,
2048 ,231 ,-902 ,0 ,-2 ,9 ,0 ,9 ,
2049 ,252 ,-902 ,0 ,-2 ,9 ,0 ,10 ,
2050 ,272 ,-902 ,0 ,-2 ,10 ,0 ,10 ,
2051 ,292 ,-902 ,0 ,-2 ,10 ,0 ,10 ,
2052 ,312 ,-902 ,0 ,-1 ,10 ,0 ,10 ,
2053 ,333 ,-902 ,0 ,-1 ,10 ,0 ,10 ,
2054 ,353 ,-902 ,0 ,-1 ,10 ,0 ,10 ,
2055 ,373 ,-902 ,0 ,-1 ,10 ,0 ,10 ,
2056 ,393 ,-902 ,0 ,-1 ,10 ,0 ,10 ,
2057 ,414 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2058 ,434 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2059 ,454 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2060 ,474 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2061 ,495 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2062 ,515 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2063 ,535 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2064 ,555 ,-902 ,0 ,-1 ,11 ,0 ,11 ,
2065 ,575 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2066 ,596 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2067 ,616 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2068 ,636 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2069 ,656 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2070 ,677 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2071 ,697 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2072 ,717 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2073 ,737 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2074 ,758 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2075 ,778 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2076 ,798 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2077 ,818 ,-902 ,0 ,0 ,11 ,0 ,11 ,
2078 ,839 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2079 ,859 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2080 ,879 ,-902 ,0 ,0 ,10 ,0 ,10 ,
2081 ,899 ,-902 ,0 ,0 ,9 ,0 ,9 ,
2082 ,920 ,-902 ,0 ,0 ,9 ,0 ,9 ,
2083 ,940 ,-902 ,0 ,0 ,9 ,0 ,9 ,
2084 ,960 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2085 ,980 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2086 ,1001 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2087 ,1021 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2088 ,1041 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2089 ,1061 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2090 ,1081 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2091 ,1102 ,-902 ,0 ,1 ,9 ,0 ,9 ,
2092 ,1122 ,-902 ,0 ,2 ,9 ,0 ,10 ,
2093 ,1142 ,-902 ,0 ,2 ,9 ,0 ,9 ,
2094 ,1162 ,-902 ,0 ,2 ,8 ,0 ,8 ,
2095 ,1183 ,-902 ,0 ,2 ,8 ,0 ,8 ,
2096 ,1203 ,-902 ,0 ,2 ,7 ,0 ,8 ,
2097 ,1223 ,-902 ,0 ,2 ,7 ,0 ,7 ,
2098 ,1243 ,-902 ,0 ,2 ,7 ,0 ,7 ,
2099 ,1264 ,-902 ,0 ,2 ,6 ,1 ,7 ,
2100 ,1284 ,-902 ,0 ,3 ,8 ,2 ,8 ,
2101 ,1304 ,-902 ,0 ,2 ,10 ,2 ,10 ,
2102 ,1324 ,-902 ,0 ,1 ,12 ,2 ,12 ,
2103 ,1345 ,-902 ,0 ,1 ,13 ,2 ,13 ,
2104 ,1365 ,-902 ,0 ,1 ,14 ,1 ,14 ,
2105 ,1385 ,-902 ,0 ,0 ,14 ,1 ,14 ,
2106 ,1405 ,-902 ,0 ,0 ,14 ,0 ,14 ,
2107 ,-214 ,-882 ,0 ,0 ,14 ,0 ,14 ,
2108 ,-194 ,-882 ,0 ,0 ,14 ,0 ,14 ,
2109 ,-173 ,-882 ,0 ,0 ,14 ,0 ,14 ,
2110 ,-153 ,-882 ,0 ,0 ,14 ,0 ,14 ,
2111 ,-133 ,-882 ,0 ,-1 ,14 ,0 ,14 ,
2112 ,-113 ,-882 ,0 ,-1 ,14 ,1 ,14 ,
2113 ,-92 ,-882 ,0 ,-1 ,14 ,1 ,14 ,
2114 ,-72 ,-882 ,0 ,-1 ,14 ,1 ,14 ,
2115 ,-52 ,-882 ,0 ,-2 ,14 ,2 ,14 ,
2116 ,-32 ,-882 ,0 ,-2 ,12 ,3 ,13 ,
2117 ,-11 ,-882 ,0 ,-3 ,10 ,3 ,11 ,
2118 ,9 ,-882 ,0 ,-4 ,8 ,1 ,9 ,
2119 ,29 ,-882 ,0 ,-4 ,8 ,0 ,9 ,
2120 ,49 ,-882 ,0 ,-3 ,8 ,0 ,9 ,
2121 ,70 ,-882 ,0 ,-3 ,8 ,0 ,9 ,
2122 ,90 ,-882 ,0 ,-3 ,8 ,0 ,9 ,
2123 ,110 ,-882 ,0 ,-3 ,8 ,0 ,9 ,
2124 ,130 ,-882 ,0 ,-3 ,8 ,0 ,8 ,
2125 ,150 ,-882 ,0 ,-2 ,8 ,0 ,8 ,
2126 ,171 ,-882 ,0 ,-2 ,8 ,0 ,8 ,
2127 ,191 ,-882 ,0 ,-2 ,8 ,0 ,8 ,
2128 ,211 ,-882 ,0 ,-2 ,8 ,0 ,9 ,
2129 ,231 ,-882 ,0 ,-2 ,9 ,0 ,9 ,
2130 ,252 ,-882 ,0 ,-2 ,9 ,0 ,10 ,
2131 ,272 ,-882 ,0 ,-2 ,10 ,0 ,10 ,
2132 ,292 ,-882 ,0 ,-2 ,10 ,0 ,10 ,
2133 ,312 ,-882 ,0 ,-1 ,10 ,0 ,10 ,
2134 ,333 ,-882 ,0 ,-1 ,10 ,0 ,10 ,
2135 ,353 ,-882 ,0 ,-1 ,10 ,0 ,10 ,
2136 ,373 ,-882 ,0 ,-1 ,10 ,0 ,10 ,
2137 ,393 ,-882 ,0 ,-1 ,10 ,0 ,10 ,
2138 ,414 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2139 ,434 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2140 ,454 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2141 ,474 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2142 ,495 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2143 ,515 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2144 ,535 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2145 ,555 ,-882 ,0 ,-1 ,11 ,0 ,11 ,
2146 ,575 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2147 ,596 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2148 ,616 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2149 ,636 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2150 ,656 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2151 ,677 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2152 ,697 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2153 ,717 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2154 ,737 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2155 ,758 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2156 ,778 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2157 ,798 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2158 ,818 ,-882 ,0 ,0 ,11 ,0 ,11 ,
2159 ,839 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2160 ,859 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2161 ,879 ,-882 ,0 ,0 ,10 ,0 ,10 ,
2162 ,899 ,-882 ,0 ,0 ,9 ,0 ,9 ,
2163 ,920 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2164 ,940 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2165 ,960 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2166 ,980 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2167 ,1001 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2168 ,1021 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2169 ,1041 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2170 ,1061 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2171 ,1081 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2172 ,1102 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2173 ,1122 ,-882 ,0 ,1 ,9 ,0 ,9 ,
2174 ,1142 ,-882 ,0 ,2 ,9 ,0 ,9 ,
2175 ,1162 ,-882 ,0 ,2 ,8 ,0 ,8 ,
2176 ,1183 ,-882 ,0 ,2 ,8 ,0 ,8 ,
2177 ,1203 ,-882 ,0 ,2 ,7 ,0 ,7 ,
2178 ,1223 ,-882 ,0 ,2 ,7 ,0 ,7 ,
2179 ,1243 ,-882 ,0 ,2 ,7 ,0 ,7 ,
2180 ,1264 ,-882 ,0 ,3 ,7 ,0 ,7 ,
2181 ,1284 ,-882 ,0 ,3 ,8 ,2 ,8 ,
2182 ,1304 ,-882 ,0 ,2 ,10 ,2 ,10 ,
2183 ,1324 ,-882 ,0 ,1 ,12 ,2 ,12 ,
2184 ,1345 ,-882 ,0 ,1 ,13 ,2 ,13 ,
2185 ,1365 ,-882 ,0 ,1 ,14 ,1 ,14 ,
2186 ,1385 ,-882 ,0 ,0 ,14 ,1 ,14 ,
2187 ,1405 ,-882 ,0 ,0 ,14 ,1 ,14 ,
2188 ,-214 ,-862 ,0 ,0 ,14 ,0 ,14 ,
2189 ,-194 ,-862 ,0 ,0 ,14 ,0 ,14 ,
2190 ,-173 ,-862 ,0 ,0 ,14 ,0 ,14 ,
2191 ,-153 ,-862 ,0 ,0 ,14 ,0 ,14 ,
